duration,episode,episode_reward,step
6.957566022872925,21.0,11.0,10500
6.894574165344238,22.0,0.0,11000
7.1603944301605225,23.0,6.0,11500
7.20508885383606,24.0,31.0,12000
7.15352725982666,25.0,51.0,12500
7.4824278354644775,26.0,23.0,13000
7.35697865486145,27.0,18.0,13500
